Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster,Customer_Segment,DBSCAN_Cluster
33,1,527.0500000000001,4,2,3,9,Potential,0,Regular Customers,0
15,2,843.48,4,3,3,10,Loyal,0,Regular Customers,0
18,4,2020.4,4,4,4,12,Loyal,0,Regular Customers,0
81,1,75.75,2,2,1,5,At Risk,0,Regular Customers,0
6,8,1814.12,5,5,4,14,Champion,0,Regular Customers,0
170,2,503.6,2,3,3,8,Potential,1,At Risk Customers,0
2,3,528.33,5,4,3,12,Loyal,0,Regular Customers,0
31,4,1324.84,4,4,4,12,Loyal,0,Regular Customers,0
36,9,2358.59,3,5,5,13,Champion,0,Regular Customers,0
19,1,285.56,4,2,2,8,Potential,0,Regular Customers,0
31,2,547.0600000000001,4,3,3,10,Loyal,0,Regular Customers,0
276,1,108.5,1,2,1,4,At Risk,1,At Risk Customers,0
87,1,621.66,2,2,3,7,Potential,0,Regular Customers,0
120,2,712.29,2,3,3,8,Potential,0,Regular Customers,0
373,1,101.55,1,2,1,4,At Risk,1,At Risk Customers,0
1,11,2895.64,5,5,5,15,Champion,0,Regular Customers,0
219,3,1008.39,1,4,4,9,Potential,1,At Risk Customers,0
65,1,133.06,3,2,1,6,At Risk,0,Regular Customers,0
61,4,1797.5,3,4,4,11,Loyal,0,Regular Customers,0
138,1,868.49,2,2,3,7,Potential,0,Regular Customers,0
21,1,166.08,4,2,1,7,Potential,0,Regular Customers,0
12,10,3945.0,5,5,5,15,Champion,0,Regular Customers,0
25,12,4867.72,4,5,5,14,Champion,0,Regular Customers,0
37,4,1207.56,3,4,4,11,Loyal,0,Regular Customers,0
277,1,117.55,1,2,1,4,At Risk,1,At Risk Customers,0
11,7,2638.94,5,5,5,15,Champion,0,Regular Customers,0
73,5,1674.69,2,4,4,10,Loyal,0,Regular Customers,0
26,2,595.42,4,3,3,10,Loyal,0,Regular Customers,0
17,12,2999.46,4,5,5,14,Champion,0,Regular Customers,0
141,1,178.75,2,2,1,5,At Risk,0,Regular Customers,0
26,7,1802.91,4,5,4,13,Champion,0,Regular Customers,0
19,2,604.64,4,3,3,10,Loyal,0,Regular Customers,0
4,2,728.16,5,3,3,11,Loyal,0,Regular Customers,0
66,5,2055.51,3,4,5,12,Loyal,0,Regular Customers,0
1,2,347.75,5,3,2,10,Loyal,0,Regular Customers,0
43,7,3406.7200000000003,3,5,5,13,Champion,0,Regular Customers,0
228,1,205.7,1,2,1,4,At Risk,1,At Risk Customers,0
16,4,1572.71,4,4,4,12,Loyal,0,Regular Customers,0
50,2,3178.17,3,3,5,11,Loyal,0,Regular Customers,0
2,6,1594.97,5,5,4,14,Champion,0,Regular Customers,0
74,2,551.04,2,3,3,8,Potential,0,Regular Customers,0
1,31,20374.28,5,5,5,15,Champion,3,Loyal Customers,0
4,6,1371.18,5,5,4,14,Champion,0,Regular Customers,0
2,30,16345.38,5,5,5,15,Champion,3,Loyal Customers,0
264,1,298.11,1,2,2,5,At Risk,1,At Risk Customers,0
53,2,1992.11,3,3,4,10,Loyal,0,Regular Customers,0
24,1,184.4,4,2,1,7,Potential,0,Regular Customers,0
10,6,2474.33,5,5,5,15,Champion,0,Regular Customers,0
44,1,239.41,3,2,1,6,At Risk,0,Regular Customers,0
17,7,3155.83,4,5,5,14,Champion,0,Regular Customers,0
7,7,5739.46,5,5,5,15,Champion,0,Regular Customers,0
30,15,4726.8,4,5,5,14,Champion,3,Loyal Customers,0
358,2,290.40000000000003,1,3,2,6,At Risk,1,At Risk Customers,0
127,4,740.9399999999999,2,4,3,9,Potential,0,Regular Customers,0
137,1,200.47,2,2,1,5,At Risk,0,Regular Customers,0
142,1,283.12,2,2,2,6,At Risk,0,Regular Customers,0
132,2,765.34,2,3,3,8,Potential,0,Regular Customers,0
38,8,2285.71,3,5,5,13,Champion,0,Regular Customers,0
236,1,338.95,1,2,2,5,At Risk,1,At Risk Customers,0
261,1,154.95,1,2,1,4,At Risk,1,At Risk Customers,0
17,4,2534.64,4,4,5,13,Champion,0,Regular Customers,0
253,1,417.95,1,2,2,5,At Risk,1,At Risk Customers,0
30,4,1824.37,4,4,4,12,Loyal,0,Regular Customers,0
35,3,798.74,3,4,3,10,Loyal,0,Regular Customers,0
169,2,885.19,2,3,3,8,Potential,1,At Risk Customers,0
3,9,1823.52,5,5,4,14,Champion,0,Regular Customers,0
4,17,10504.49,5,5,5,15,Champion,3,Loyal Customers,0
185,2,152.4,1,3,1,5,At Risk,1,At Risk Customers,0
188,2,263.33,1,3,2,6,At Risk,1,At Risk Customers,0
170,1,137.45,2,2,1,5,At Risk,1,At Risk Customers,0
11,2,385.1,5,3,2,10,Loyal,0,Regular Customers,0
45,1,522.91,3,2,3,8,Potential,0,Regular Customers,0
321,1,153.0,1,2,1,4,At Risk,1,At Risk Customers,0
201,1,326.4,1,2,2,5,At Risk,1,At Risk Customers,0
23,11,5655.99,4,5,5,14,Champion,0,Regular Customers,0
232,1,139.35,1,2,1,4,At Risk,1,At Risk Customers,0
38,15,5396.04,3,5,5,13,Champion,3,Loyal Customers,0
26,4,1195.94,4,4,4,12,Loyal,0,Regular Customers,0
96,4,2424.04,2,4,5,11,Loyal,0,Regular Customers,0
127,6,3276.4000000000005,2,5,5,12,Loyal,0,Regular Customers,0
71,3,1033.0,3,4,4,11,Loyal,0,Regular Customers,0
16,11,3439.08,4,5,5,14,Champion,0,Regular Customers,0
15,1,1060.25,4,2,4,10,Loyal,0,Regular Customers,0
4,3,2876.01,5,4,5,14,Champion,0,Regular Customers,0
3,13,5298.4800000000005,5,5,5,15,Champion,0,Regular Customers,0
79,4,1240.11,2,4,4,10,Loyal,0,Regular Customers,0
373,1,303.97,1,2,2,5,At Risk,1,At Risk Customers,0
39,2,692.19,3,3,3,9,Potential,0,Regular Customers,0
54,3,700.63,3,4,3,10,Loyal,0,Regular Customers,0
2,19,13110.02,5,5,5,15,Champion,3,Loyal Customers,0
9,3,377.44,5,4,2,11,Loyal,0,Regular Customers,0
9,2,168.24,5,3,1,9,Potential,0,Regular Customers,0
19,4,1879.05,4,4,4,12,Loyal,0,Regular Customers,0
12,7,2791.35,5,5,5,15,Champion,0,Regular Customers,0
113,2,355.11,2,3,2,7,Potential,0,Regular Customers,0
4,6,2322.4,5,5,5,15,Champion,0,Regular Customers,0
240,1,110.25,1,2,1,4,At Risk,1,At Risk Customers,0
113,1,71.4,2,2,1,5,At Risk,0,Regular Customers,0
178,2,674.52,2,3,3,8,Potential,1,At Risk Customers,0
5,9,1710.45,5,5,4,14,Champion,0,Regular Customers,0
359,1,80.64,1,2,1,4,At Risk,1,At Risk Customers,0
1,5,1664.65,5,4,4,13,Champion,0,Regular Customers,0
1,30,5593.39,5,5,5,15,Champion,3,Loyal Customers,0
19,8,3408.2000000000003,4,5,5,14,Champion,0,Regular Customers,0
17,3,819.96,4,4,3,11,Loyal,0,Regular Customers,0
22,2,287.59,4,3,2,9,Potential,0,Regular Customers,0
33,1,712.78,4,2,3,9,Potential,0,Regular Customers,0
263,1,15.0,1,2,1,4,At Risk,1,At Risk Customers,0
51,2,772.55,3,3,3,9,Potential,0,Regular Customers,0
159,3,367.63,2,4,2,8,Potential,1,At Risk Customers,0
15,1,271.2,4,2,2,8,Potential,0,Regular Customers,0
8,3,2081.9,5,4,5,14,Champion,0,Regular Customers,0
13,10,3957.43,5,5,5,15,Champion,0,Regular Customers,0
199,5,1143.27,1,4,4,9,Potential,1,At Risk Customers,0
57,2,245.81,3,3,1,7,Potential,0,Regular Customers,0
11,2,173.45,5,3,1,9,Potential,0,Regular Customers,0
97,4,1213.73,2,4,4,10,Loyal,0,Regular Customers,0
255,1,56.4,1,2,1,4,At Risk,1,At Risk Customers,0
25,3,647.56,4,4,3,11,Loyal,0,Regular Customers,0
21,3,650.32,4,4,3,11,Loyal,0,Regular Customers,0
159,2,188.02,2,3,1,6,At Risk,1,At Risk Customers,0
72,2,283.47,3,3,2,8,Potential,0,Regular Customers,0
53,1,131.94,3,2,1,6,At Risk,0,Regular Customers,0
85,2,266.85,2,3,2,7,Potential,0,Regular Customers,0
153,4,1817.54,2,4,4,10,Loyal,1,At Risk Customers,0
74,2,1117.9,2,3,4,9,Potential,0,Regular Customers,0
281,1,225.9,1,2,1,4,At Risk,1,At Risk Customers,0
27,14,1964.3,4,5,4,13,Champion,0,Regular Customers,0
30,1,106.1,4,2,1,7,Potential,0,Regular Customers,0
25,1,300.34,4,2,2,8,Potential,0,Regular Customers,0
180,2,342.83,1,3,2,6,At Risk,1,At Risk Customers,0
40,4,690.0,3,4,3,10,Loyal,0,Regular Customers,0
22,3,780.43,4,4,3,11,Loyal,0,Regular Customers,0
22,10,3039.17,4,5,5,14,Champion,0,Regular Customers,0
37,9,1187.21,3,5,4,12,Loyal,0,Regular Customers,0
82,3,1285.04,2,4,4,10,Loyal,0,Regular Customers,0
74,1,512.31,2,2,3,7,Potential,0,Regular Customers,0
11,1,546.04,5,2,3,10,Loyal,0,Regular Customers,0
16,12,5411.91,4,5,5,14,Champion,0,Regular Customers,0
4,39,7761.82,5,5,5,15,Champion,3,Loyal Customers,0
13,4,699.81,5,4,3,12,Loyal,0,Regular Customers,0
14,5,1698.07,4,4,4,12,Loyal,0,Regular Customers,0
37,4,36.56,3,4,1,8,Potential,0,Regular Customers,0
4,3,387.68,5,4,2,11,Loyal,0,Regular Customers,0
72,7,3704.87,3,5,5,13,Champion,0,Regular Customers,0
51,1,298.4,3,2,2,7,Potential,0,Regular Customers,0
5,5,1987.33,5,4,4,13,Champion,0,Regular Customers,0
23,4,1820.09,4,4,4,12,Loyal,0,Regular Customers,0
299,1,889.24,1,2,3,6,At Risk,1,At Risk Customers,0
2,3,398.7,5,4,2,11,Loyal,0,Regular Customers,0
33,1,35.400000000000006,4,2,1,7,Potential,0,Regular Customers,0
50,1,155.37,3,2,1,6,At Risk,0,Regular Customers,0
3,3,342.24,5,4,2,11,Loyal,0,Regular Customers,0
47,1,110.21,3,2,1,6,At Risk,0,Regular Customers,0
42,8,1541.23,3,5,4,12,Loyal,0,Regular Customers,0
27,5,2720.8,4,4,5,13,Champion,0,Regular Customers,0
42,1,318.15,3,2,2,7,Potential,0,Regular Customers,0
2,124,40519.84,5,5,5,15,Champion,2,VIP Customers,-1
303,1,205.48,1,2,1,4,At Risk,1,At Risk Customers,0
107,1,51.56,2,2,1,5,At Risk,0,Regular Customers,0
85,1,2033.1,2,2,4,8,Potential,0,Regular Customers,0
81,9,901.2,2,5,3,10,Loyal,0,Regular Customers,0
218,4,605.8000000000001,1,4,3,8,Potential,1,At Risk Customers,0
372,34,5391.21,1,5,5,11,Loyal,3,Loyal Customers,-1
12,2,114.34,5,3,1,9,Potential,0,Regular Customers,0
185,2,311.26,1,3,2,6,At Risk,1,At Risk Customers,0
373,1,208.97,1,2,1,4,At Risk,1,At Risk Customers,0
2,4,1418.03,5,4,4,13,Champion,0,Regular Customers,0
4,23,26879.04,5,5,5,15,Champion,3,Loyal Customers,-1
6,12,5140.66,5,5,5,15,Champion,0,Regular Customers,0
305,1,141.92000000000002,1,2,1,4,At Risk,1,At Risk Customers,0
369,1,226.45,1,2,1,4,At Risk,1,At Risk Customers,0
3,8,2097.88,5,5,5,15,Champion,0,Regular Customers,0
324,1,330.9,1,2,2,5,At Risk,1,At Risk Customers,0
59,6,3160.0,3,5,5,13,Champion,0,Regular Customers,0
13,3,554.85,5,4,3,12,Loyal,0,Regular Customers,0
31,20,10526.32,4,5,5,14,Champion,3,Loyal Customers,0
143,1,329.65,2,2,2,6,At Risk,1,At Risk Customers,0
30,6,1157.87,4,5,4,13,Champion,0,Regular Customers,0
107,5,428.18,2,4,2,8,Potential,0,Regular Customers,0
2,12,1865.89,5,5,4,14,Champion,0,Regular Customers,0
205,1,155.9,1,2,1,4,At Risk,1,At Risk Customers,0
80,5,1848.96,2,4,4,10,Loyal,0,Regular Customers,0
185,6,683.46,1,5,3,9,Potential,1,At Risk Customers,0
170,1,237.61,2,2,1,5,At Risk,1,At Risk Customers,0
44,1,379.45,3,2,2,7,Potential,0,Regular Customers,0
174,1,178.51999999999998,2,2,1,5,At Risk,1,At Risk Customers,0
365,1,458.92,1,2,2,5,At Risk,1,At Risk Customers,0
304,1,133.35000000000002,1,2,1,4,At Risk,1,At Risk Customers,0
3,4,664.34,5,4,3,12,Loyal,0,Regular Customers,0
4,4,695.0699999999999,5,4,3,12,Loyal,0,Regular Customers,0
12,1,156.34,5,2,1,8,Potential,0,Regular Customers,0
32,3,869.28,4,4,3,11,Loyal,0,Regular Customers,0
129,1,111.35,2,2,1,5,At Risk,0,Regular Customers,0
21,8,716.0,4,5,3,12,Loyal,0,Regular Customers,0
212,2,201.37,1,3,1,5,At Risk,1,At Risk Customers,0
323,2,586.89,1,3,3,7,Potential,1,At Risk Customers,0
162,1,203.86,2,2,1,5,At Risk,1,At Risk Customers,0
56,3,244.1,3,4,1,8,Potential,0,Regular Customers,0
225,1,107.21,1,2,1,4,At Risk,1,At Risk Customers,0
72,8,1118.96,3,5,4,12,Loyal,0,Regular Customers,0
44,1,95.45,3,2,1,6,At Risk,0,Regular Customers,0
23,1,256.32,4,2,2,8,Potential,0,Regular Customers,0
173,3,541.8100000000001,2,4,3,9,Potential,1,At Risk Customers,0
85,2,152.06,2,3,1,6,At Risk,0,Regular Customers,0
159,1,154.55,2,2,1,5,At Risk,1,At Risk Customers,0
190,2,112.2,1,3,1,5,At Risk,1,At Risk Customers,0
29,1,110.38,4,2,1,7,Potential,0,Regular Customers,0
21,1,181.07,4,2,1,7,Potential,0,Regular Customers,0
71,4,798.99,3,4,3,10,Loyal,0,Regular Customers,0
247,1,72.9,1,2,1,4,At Risk,1,At Risk Customers,0
374,1,232.03,1,2,1,4,At Risk,1,At Risk Customers,0
9,1,366.23,5,2,2,9,Potential,0,Regular Customers,0
310,5,310.06,1,4,2,7,Potential,1,At Risk Customers,0
59,2,408.65,3,3,2,8,Potential,0,Regular Customers,0
4,1,329.36,5,2,2,9,Potential,0,Regular Customers,0
45,3,335.03,3,4,2,9,Potential,0,Regular Customers,0
88,1,1304.04,2,2,4,8,Potential,0,Regular Customers,0
4,17,4119.5,5,5,5,15,Champion,3,Loyal Customers,0
64,4,820.23,3,4,3,10,Loyal,0,Regular Customers,0
282,1,207.50000000000003,1,2,1,4,At Risk,1,At Risk Customers,0
12,7,2962.5,5,5,5,15,Champion,0,Regular Customers,0
373,1,244.08,1,2,1,4,At Risk,1,At Risk Customers,0
133,2,397.29,2,3,2,7,Potential,0,Regular Customers,0
45,2,212.54,3,3,1,7,Potential,0,Regular Customers,0
11,4,843.0,5,4,3,12,Loyal,0,Regular Customers,0
36,5,1740.48,3,4,4,11,Loyal,0,Regular Customers,0
134,2,408.36,2,3,2,7,Potential,0,Regular Customers,0
29,3,1331.57,4,4,4,12,Loyal,0,Regular Customers,0
52,2,704.25,3,3,3,9,Potential,0,Regular Customers,0
138,2,145.79,2,3,1,6,At Risk,0,Regular Customers,0
5,1,380.13,5,2,2,9,Potential,0,Regular Customers,0
9,7,4301.22,5,5,5,15,Champion,0,Regular Customers,0
160,1,99.14,2,2,1,5,At Risk,1,At Risk Customers,0
49,10,4020.04,3,5,5,13,Champion,0,Regular Customers,0
131,1,304.56,2,2,2,6,At Risk,0,Regular Customers,0
8,1,77.50000000000001,5,2,1,8,Potential,0,Regular Customers,0
233,2,149.57999999999998,1,3,1,5,At Risk,1,At Risk Customers,0
37,1,176.68,3,2,1,6,At Risk,0,Regular Customers,0
147,1,358.56000000000006,2,2,2,6,At Risk,1,At Risk Customers,0
1,45,58510.48,5,5,5,15,Champion,3,Loyal Customers,-1
72,3,482.2,3,4,2,9,Potential,0,Regular Customers,0
40,3,1008.54,3,4,4,11,Loyal,0,Regular Customers,0
5,12,2314.13,5,5,5,15,Champion,0,Regular Customers,0
199,4,557.3,1,4,3,8,Potential,1,At Risk Customers,0
249,1,12.75,1,2,1,4,At Risk,1,At Risk Customers,0
66,1,111.68,3,2,1,6,At Risk,0,Regular Customers,0
117,1,508.4599999999999,2,2,3,7,Potential,0,Regular Customers,0
171,1,73.78,2,2,1,5,At Risk,1,At Risk Customers,0
21,39,1296.44,4,5,4,13,Champion,3,Loyal Customers,0
142,1,102.41,2,2,1,5,At Risk,0,Regular Customers,0
32,2,463.21,4,3,2,9,Potential,0,Regular Customers,0
38,14,2599.19,3,5,5,13,Champion,0,Regular Customers,0
38,5,1098.43,3,4,4,11,Loyal,0,Regular Customers,0
372,1,112.27,1,2,1,4,At Risk,1,At Risk Customers,0
374,1,265.1,1,2,2,5,At Risk,1,At Risk Customers,0
166,2,228.2,2,3,1,6,At Risk,1,At Risk Customers,0
211,1,562.79,1,2,3,6,At Risk,1,At Risk Customers,0
242,1,135.19,1,2,1,4,At Risk,1,At Risk Customers,0
52,1,337.04,3,2,2,7,Potential,0,Regular Customers,0
25,3,703.99,4,4,3,11,Loyal,0,Regular Customers,0
15,13,4483.26,4,5,5,14,Champion,0,Regular Customers,0
372,1,321.79,1,2,2,5,At Risk,1,At Risk Customers,0
29,1,288.14,4,2,2,8,Potential,0,Regular Customers,0
365,1,300.92,1,2,2,5,At Risk,1,At Risk Customers,0
36,4,732.41,3,4,3,10,Loyal,0,Regular Customers,0
166,3,811.45,2,4,3,9,Potential,1,At Risk Customers,0
145,1,152.68,2,2,1,5,At Risk,1,At Risk Customers,0
22,1,631.35,4,2,3,9,Potential,0,Regular Customers,0
56,1,20.8,3,2,1,6,At Risk,0,Regular Customers,0
185,1,198.57,1,2,1,4,At Risk,1,At Risk Customers,0
12,7,201.12,5,5,1,11,Loyal,0,Regular Customers,0
237,3,630.84,1,4,3,8,Potential,1,At Risk Customers,0
225,2,93.35,1,3,1,5,At Risk,1,At Risk Customers,0
122,4,674.89,2,4,3,9,Potential,0,Regular Customers,0
282,1,76.1,1,2,1,4,At Risk,1,At Risk Customers,0
74,8,1962.46,2,5,4,11,Loyal,0,Regular Customers,0
37,2,380.39,3,3,2,8,Potential,0,Regular Customers,0
12,2,415.13,5,3,2,10,Loyal,0,Regular Customers,0
362,1,157.92,1,2,1,4,At Risk,1,At Risk Customers,0
4,2,226.47,5,3,1,9,Potential,0,Regular Customers,0
23,1,444.68,4,2,2,8,Potential,0,Regular Customers,0
70,9,2116.19,3,5,5,13,Champion,0,Regular Customers,0
235,1,247.39,1,2,1,4,At Risk,1,At Risk Customers,0
257,1,174.8,1,2,1,4,At Risk,1,At Risk Customers,0
373,1,102.79,1,2,1,4,At Risk,1,At Risk Customers,0
155,2,187.29,2,3,1,6,At Risk,1,At Risk Customers,0
28,1,162.22,4,2,1,7,Potential,0,Regular Customers,0
4,1,120.03,5,2,1,8,Potential,0,Regular Customers,0
32,5,1477.66,4,4,4,12,Loyal,0,Regular Customers,0
81,3,523.0,2,4,3,9,Potential,0,Regular Customers,0
108,2,122.14,2,3,1,6,At Risk,0,Regular Customers,0
52,1,38.45,3,2,1,6,At Risk,0,Regular Customers,0
36,1,612.72,3,2,3,8,Potential,0,Regular Customers,0
153,2,389.78,2,3,2,7,Potential,1,At Risk Customers,0
99,1,115.31,2,2,1,5,At Risk,0,Regular Customers,0
4,2,230.65,5,3,1,9,Potential,0,Regular Customers,0
334,1,73.5,1,2,1,4,At Risk,1,At Risk Customers,0
65,1,93.82,3,2,1,6,At Risk,0,Regular Customers,0
22,2,418.68,4,3,2,9,Potential,0,Regular Customers,0
36,3,713.89,3,4,3,10,Loyal,0,Regular Customers,0
32,3,403.12,4,4,2,10,Loyal,0,Regular Customers,0
154,6,70.02,2,5,1,8,Potential,1,At Risk Customers,0
19,2,357.20000000000005,4,3,2,9,Potential,0,Regular Customers,0
12,21,4097.37,5,5,5,15,Champion,3,Loyal Customers,0
54,1,165.04999999999998,3,2,1,6,At Risk,0,Regular Customers,0
25,3,529.29,4,4,3,11,Loyal,0,Regular Customers,0
4,10,2088.6,5,5,5,15,Champion,0,Regular Customers,0
45,1,178.34,3,2,1,6,At Risk,0,Regular Customers,0
203,2,172.29000000000002,1,3,1,5,At Risk,1,At Risk Customers,0
359,1,74.4,1,2,1,4,At Risk,1,At Risk Customers,0
71,1,300.02,3,2,2,7,Potential,0,Regular Customers,0
7,10,6761.34,5,5,5,15,Champion,0,Regular Customers,0
288,1,363.65,1,2,2,5,At Risk,1,At Risk Customers,0
10,1,170.16,5,2,1,8,Potential,0,Regular Customers,0
23,3,306.46,4,4,2,10,Loyal,0,Regular Customers,0
22,10,2119.41,4,5,5,14,Champion,0,Regular Customers,0
173,3,720.52,2,4,3,9,Potential,1,At Risk Customers,0
133,2,814.0,2,3,3,8,Potential,0,Regular Customers,0
6,14,2392.83,5,5,5,15,Champion,0,Regular Customers,0
75,1,318.0,2,2,2,6,At Risk,0,Regular Customers,0
40,1,396.33,3,2,2,7,Potential,0,Regular Customers,0
289,1,101.7,1,2,1,4,At Risk,1,At Risk Customers,0
26,5,2009.24,4,4,4,12,Loyal,0,Regular Customers,0
258,2,453.0,1,3,2,6,At Risk,1,At Risk Customers,0
186,1,247.44,1,2,1,4,At Risk,1,At Risk Customers,0
114,12,3859.82,2,5,5,12,Loyal,0,Regular Customers,0
374,1,489.6,1,2,3,6,At Risk,1,At Risk Customers,0
23,10,2611.75,4,5,5,14,Champion,0,Regular Customers,0
8,11,2584.41,5,5,5,15,Champion,0,Regular Customers,0
217,2,336.13,1,3,2,6,At Risk,1,At Risk Customers,0
45,4,3613.15,3,4,5,12,Loyal,0,Regular Customers,0
19,2,1231.5,4,3,4,11,Loyal,0,Regular Customers,0
36,3,343.45,3,4,2,9,Potential,0,Regular Customers,0
26,1,680.84,4,2,3,9,Potential,0,Regular Customers,0
16,1,90.48,4,2,1,7,Potential,0,Regular Customers,0
330,2,689.95,1,3,3,7,Potential,1,At Risk Customers,0
274,1,101.34,1,2,1,4,At Risk,1,At Risk Customers,0
98,2,4055.7199999999993,2,3,5,10,Loyal,0,Regular Customers,0
61,1,166.03,3,2,1,6,At Risk,0,Regular Customers,0
2,11,9068.26,5,5,5,15,Champion,0,Regular Customers,0
93,4,2106.52,2,4,5,11,Loyal,0,Regular Customers,0
82,7,3017.3,2,5,5,12,Loyal,0,Regular Customers,0
313,2,580.0500000000001,1,3,3,7,Potential,1,At Risk Customers,0
12,3,849.06,5,4,3,12,Loyal,0,Regular Customers,0
8,6,2662.4,5,5,5,15,Champion,0,Regular Customers,0
127,1,168.31,2,2,1,5,At Risk,0,Regular Customers,0
11,2,222.4,5,3,1,9,Potential,0,Regular Customers,0
1,60,259657.3,5,5,5,15,Champion,2,VIP Customers,-1
37,1,754.64,3,2,3,8,Potential,0,Regular Customers,0
38,1,113.48000000000002,3,2,1,6,At Risk,0,Regular Customers,0
330,1,421.9,1,2,2,5,At Risk,1,At Risk Customers,0
254,1,271.0,1,2,2,5,At Risk,1,At Risk Customers,0
2,26,8004.92,5,5,5,15,Champion,3,Loyal Customers,0
20,1,198.8,4,2,1,7,Potential,0,Regular Customers,0
12,2,352.69,5,3,2,10,Loyal,0,Regular Customers,0
369,1,76.32000000000001,1,2,1,4,At Risk,1,At Risk Customers,0
290,1,220.1,1,2,1,4,At Risk,1,At Risk Customers,0
68,8,1403.11,3,5,4,12,Loyal,0,Regular Customers,0
26,1,315.65,4,2,2,8,Potential,0,Regular Customers,0
11,26,5625.08,5,5,5,15,Champion,3,Loyal Customers,0
368,1,180.7,1,2,1,4,At Risk,1,At Risk Customers,0
214,1,111.15,1,2,1,4,At Risk,1,At Risk Customers,0
149,2,653.3,2,3,3,8,Potential,1,At Risk Customers,0
8,6,1793.06,5,5,4,14,Champion,0,Regular Customers,0
24,2,574.4399999999999,4,3,3,10,Loyal,0,Regular Customers,0
30,4,1131.75,4,4,4,12,Loyal,0,Regular Customers,0
61,1,200.92,3,2,1,6,At Risk,0,Regular Customers,0
19,3,347.08,4,4,2,10,Loyal,0,Regular Customers,0
243,1,112.55,1,2,1,4,At Risk,1,At Risk Customers,0
15,3,1059.39,4,4,4,12,Loyal,0,Regular Customers,0
212,1,931.5,1,2,3,6,At Risk,1,At Risk Customers,0
29,5,681.9100000000001,4,4,3,11,Loyal,0,Regular Customers,0
63,3,784.33,3,4,3,10,Loyal,0,Regular Customers,0
295,1,152.65,1,2,1,4,At Risk,1,At Risk Customers,0
18,6,8438.34,4,5,5,14,Champion,0,Regular Customers,0
157,2,1019.52,2,3,4,9,Potential,1,At Risk Customers,0
117,2,1000.16,2,3,4,9,Potential,0,Regular Customers,0
8,12,2888.75,5,5,5,15,Champion,0,Regular Customers,0
13,4,2861.55,5,4,5,14,Champion,0,Regular Customers,0
141,2,160.35000000000002,2,3,1,6,At Risk,0,Regular Customers,0
46,2,179.33999999999995,3,3,1,7,Potential,0,Regular Customers,0
51,3,612.0799999999999,3,4,3,10,Loyal,0,Regular Customers,0
32,3,566.58,4,4,3,11,Loyal,0,Regular Customers,0
135,2,653.35,2,3,3,8,Potential,0,Regular Customers,0
3,2,399.19,5,3,2,10,Loyal,0,Regular Customers,0
75,3,371.62,2,4,2,8,Potential,0,Regular Customers,0
13,2,675.64,5,3,3,11,Loyal,0,Regular Customers,0
9,2,453.4,5,3,2,10,Loyal,0,Regular Customers,0
301,1,530.15,1,2,3,6,At Risk,1,At Risk Customers,0
57,2,638.0600000000001,3,3,3,9,Potential,0,Regular Customers,0
15,5,1618.69,4,4,4,12,Loyal,0,Regular Customers,0
37,1,399.65,3,2,2,7,Potential,0,Regular Customers,0
177,1,302.46000000000004,2,2,2,6,At Risk,1,At Risk Customers,0
23,3,1384.86,4,4,4,12,Loyal,0,Regular Customers,0
176,6,1160.04,2,5,4,11,Loyal,1,At Risk Customers,0
61,1,202.65,3,2,1,6,At Risk,0,Regular Customers,0
33,3,980.31,4,4,4,12,Loyal,0,Regular Customers,0
59,5,1231.31,3,4,4,11,Loyal,0,Regular Customers,0
15,20,7561.68,4,5,5,14,Champion,3,Loyal Customers,0
87,4,2106.84,2,4,5,11,Loyal,0,Regular Customers,0
7,1,104.0,5,2,1,8,Potential,0,Regular Customers,0
358,1,476.35,1,2,2,5,At Risk,1,At Risk Customers,0
31,6,1340.87,4,5,4,13,Champion,0,Regular Customers,0
129,4,1590.81,2,4,4,10,Loyal,0,Regular Customers,0
9,6,1793.17,5,5,4,14,Champion,0,Regular Customers,0
5,6,1843.75,5,5,4,14,Champion,0,Regular Customers,0
24,1,366.85,4,2,2,8,Potential,0,Regular Customers,0
227,2,632.07,1,3,3,7,Potential,1,At Risk Customers,0
15,1,49.8,4,2,1,7,Potential,0,Regular Customers,0
249,1,304.25,1,2,2,5,At Risk,1,At Risk Customers,0
15,3,2001.04,4,4,4,12,Loyal,0,Regular Customers,0
78,2,1090.24,2,3,4,9,Potential,0,Regular Customers,0
192,2,284.46000000000004,1,3,2,6,At Risk,1,At Risk Customers,0
262,1,207.8,1,2,1,4,At Risk,1,At Risk Customers,0
72,1,957.97,3,2,4,9,Potential,0,Regular Customers,0
165,1,243.76,2,2,1,5,At Risk,1,At Risk Customers,0
82,1,973.84,2,2,4,8,Potential,0,Regular Customers,0
95,2,686.63,2,3,3,8,Potential,0,Regular Customers,0
4,17,5425.56,5,5,5,15,Champion,3,Loyal Customers,0
106,1,150.35,2,2,1,5,At Risk,0,Regular Customers,0
200,3,1396.99,1,4,4,9,Potential,1,At Risk Customers,0
157,1,160.42000000000002,2,2,1,5,At Risk,1,At Risk Customers,0
71,3,1975.35,3,4,4,11,Loyal,0,Regular Customers,0
36,2,517.36,3,3,3,9,Potential,0,Regular Customers,0
29,1,139.10000000000002,4,2,1,7,Potential,0,Regular Customers,0
2,6,2621.38,5,5,5,15,Champion,0,Regular Customers,0
26,5,600.07,4,4,3,11,Loyal,0,Regular Customers,0
